"SteuerJahr","QuarSort","QuarLang","SteuerTarifSort","SteuerTarifLang","SteuerEInkommen_p50","SteuerEinkommen_p25","SteuerEinkommen_p75"
2014,21,"Wollishofen",2,"Einelternfamilientarif",46.05,26.8,67.75
2014,23,"Leimbach",0,"Grundtarif",36.95,16.05,58.5
2014,23,"Leimbach",1,"Verheiratetentarif",74.7,48.6,107.7
2014,23,"Leimbach",2,"Einelternfamilientarif",40.6,13.25,58.55
2014,24,"Enge",0,"Grundtarif",55.8,23.7,93.8
2014,24,"Enge",1,"Verheiratetentarif",124.8,71.5,212.6
2014,24,"Enge",2,"Einelternfamilientarif",56,28.75,110.25
2014,31,"Alt-Wiedikon",0,"Grundtarif",50,24.8,77.2
2014,31,"Alt-Wiedikon",1,"Verheiratetentarif",88.5,50.9,142.7
2014,31,"Alt-Wiedikon",2,"Einelternfamilientarif",50.9,26.4,86.8
2014,33,"Friesenberg",0,"Grundtarif",31.7,11,51.4
2014,33,"Friesenberg",1,"Verheiratetentarif",68.8,45.4,98.4
2014,33,"Friesenberg",2,"Einelternfamilientarif",37.9,21,57.45
2014,34,"Sihlfeld",0,"Grundtarif",41.9,20,65
2014,34,"Sihlfeld",1,"Verheiratetentarif",62.3,38.4,94.4
2014,34,"Sihlfeld",2,"Einelternfamilientarif",34.65,15.4,55
2014,41,"Werd",0,"Grundtarif",46.5,19.75,75
2014,41,"Werd",1,"Verheiratetentarif",70.4,34,125.7
2014,41,"Werd",2,"Einelternfamilientarif",42.75,16.9,72.2
2014,42,"Langstrasse",0,"Grundtarif",40.2,16.9,67.2
2014,42,"Langstrasse",1,"Verheiratetentarif",60,35.2,103.7
2014,42,"Langstrasse",2,"Einelternfamilientarif",41.4,16.45,74.15
2014,44,"Hard",0,"Grundtarif",33.9,16,54.7
2014,44,"Hard",1,"Verheiratetentarif",51.5,33,74.9
2014,44,"Hard",2,"Einelternfamilientarif",28.7,10.5,45.3
2014,51,"Gewerbeschule",0,"Grundtarif",41.7,18.8,67.3
2014,51,"Gewerbeschule",1,"Verheiratetentarif",64.95,42.05,99.8
2014,51,"Gewerbeschule",2,"Einelternfamilientarif",42,22,63
2014,52,"Escher Wyss",0,"Grundtarif",61,32.5,93.3
2014,52,"Escher Wyss",1,"Verheiratetentarif",117,75.6,173.8
2014,52,"Escher Wyss",2,"Einelternfamilientarif",54.9,30.9,102.6
2014,61,"Unterstrass",0,"Grundtarif",45.2,20.6,71.3
2014,61,"Unterstrass",1,"Verheiratetentarif",84.8,54.5,136.1
2014,61,"Unterstrass",2,"Einelternfamilientarif",48.3,29,72.2
2014,63,"Oberstrass",0,"Grundtarif",48.7,19.9,83.1
2014,63,"Oberstrass",1,"Verheiratetentarif",134.5,82,219
2014,63,"Oberstrass",2,"Einelternfamilientarif",67.65,38.9,112.8
2014,71,"Fluntern",0,"Grundtarif",53.7,14.6,96.5
2014,71,"Fluntern",1,"Verheiratetentarif",167.3,100.3,283.8
2014,71,"Fluntern",2,"Einelternfamilientarif",89.8,48,148.9
2014,72,"Hottingen",0,"Grundtarif",53.4,20.7,88.6
2014,72,"Hottingen",1,"Verheiratetentarif",135.95,84.2,237.5
2014,72,"Hottingen",2,"Einelternfamilientarif",73.9,46.9,125.9
2014,73,"Hirslanden",0,"Grundtarif",49.2,19.9,80.9
2014,73,"Hirslanden",1,"Verheiratetentarif",118.75,71.5,201.4
2014,73,"Hirslanden",2,"Einelternfamilientarif",56.45,33.8,99.2
2014,74,"Witikon",0,"Grundtarif",45,19.9,70.7
2014,74,"Witikon",1,"Verheiratetentarif",104.5,69.65,162.75
2014,74,"Witikon",2,"Einelternfamilientarif",51.5,27.2,82.2
2014,81,"Seefeld",0,"Grundtarif",59.8,26.9,100.55
2014,81,"Seefeld",1,"Verheiratetentarif",129.8,72.4,230.2
2014,81,"Seefeld",2,"Einelternfamilientarif",60.3,32,95.6
2014,82,"Mühlebach",0,"Grundtarif",53.4,22,90.5
2014,82,"Mühlebach",1,"Verheiratetentarif",122.2,72,200.7
2014,82,"Mühlebach",2,"Einelternfamilientarif",57.2,33.5,86.7
2014,83,"Weinegg",0,"Grundtarif",44.3,15.3,73
2014,83,"Weinegg",1,"Verheiratetentarif",106.6,66.9,180.4
2014,83,"Weinegg",2,"Einelternfamilientarif",52.75,30.3,106.3
2014,91,"Albisrieden",0,"Grundtarif",41.9,21.3,63.5
2014,91,"Albisrieden",1,"Verheiratetentarif",76.1,50.7,108.2
2014,91,"Albisrieden",2,"Einelternfamilientarif",40.8,23.5,66.5
2014,92,"Altstetten",0,"Grundtarif",40.4,19.5,60
2014,92,"Altstetten",1,"Verheiratetentarif",65,42.7,93.1
2014,92,"Altstetten",2,"Einelternfamilientarif",34.2,14.25,52
2014,101,"Höngg",0,"Grundtarif",47.9,22.6,71.9
2014,101,"Höngg",1,"Verheiratetentarif",94.8,63.2,142.7
2014,101,"Höngg",2,"Einelternfamilientarif",50.3,29.1,78
2014,102,"Wipkingen",0,"Grundtarif",44.4,20.9,67.6
2014,102,"Wipkingen",1,"Verheiratetentarif",76.1,48.3,120.9
2014,102,"Wipkingen",2,"Einelternfamilientarif",43.2,24.1,65.9
2014,111,"Affoltern",0,"Grundtarif",37.6,17.5,57.9
2014,111,"Affoltern",1,"Verheiratetentarif",70.5,46.6,99.6
2014,111,"Affoltern",2,"Einelternfamilientarif",36.9,14.8,55.1
2014,115,"Oerlikon",0,"Grundtarif",44.5,20,69.3
2014,115,"Oerlikon",1,"Verheiratetentarif",84.1,51.5,131.4
2014,115,"Oerlikon",2,"Einelternfamilientarif",41.1,18.4,67.6
2014,119,"Seebach",0,"Grundtarif",38.3,16.3,59.4
2014,119,"Seebach",1,"Verheiratetentarif",66,41.5,97.9
2014,119,"Seebach",2,"Einelternfamilientarif",33.2,11.8,54.9
2014,121,"Saatlen",0,"Grundtarif",31.8,13.7,50.1
2014,121,"Saatlen",1,"Verheiratetentarif",60.2,37.2,84.3
2014,121,"Saatlen",2,"Einelternfamilientarif",32.1,12,46
2014,122,"Schwamendingen-Mitte",0,"Grundtarif",33.4,16.7,51.7
2014,122,"Schwamendingen-Mitte",1,"Verheiratetentarif",57.3,35,81.1
2014,122,"Schwamendingen-Mitte",2,"Einelternfamilientarif",28,3.3,44.2
2014,123,"Hirzenbach",0,"Grundtarif",29.2,10.3,48.3
2014,123,"Hirzenbach",1,"Verheiratetentarif",56.4,36.7,79.1
2014,123,"Hirzenbach",2,"Einelternfamilientarif",24.65,0,41.2
2015,11,"Rathaus",0,"Grundtarif",48.5,18.6,85.2
2015,11,"Rathaus",1,"Verheiratetentarif",118.7,73.7,190.4
2015,11,"Rathaus",2,"Einelternfamilientarif",52.1,33,91.75
2015,12,"Hochschulen",0,"Grundtarif",31.95,12.1,70.65
2015,12,"Hochschulen",1,"Verheiratetentarif",168.9,75.8,225.4
2015,12,"Hochschulen",2,"Einelternfamilientarif",,,
2015,13,"Lindenhof",0,"Grundtarif",52.3,20.6,98.35
2015,13,"Lindenhof",1,"Verheiratetentarif",111.6,57.8,174
2015,13,"Lindenhof",2,"Einelternfamilientarif",,,
2015,14,"City",0,"Grundtarif",25.3,2.3,70.3
2015,14,"City",1,"Verheiratetentarif",97.8,47.5,205.2
2015,14,"City",2,"Einelternfamilientarif",,,
2015,21,"Wollishofen",0,"Grundtarif",42.9,18.3,67.6
2015,21,"Wollishofen",1,"Verheiratetentarif",90.1,58.2,143.5
2015,21,"Wollishofen",2,"Einelternfamilientarif",46.6,28.5,73.3
2015,23,"Leimbach",0,"Grundtarif",38.05,16.9,59.8
2015,23,"Leimbach",1,"Verheiratetentarif",75.25,49.1,109.3
2015,23,"Leimbach",2,"Einelternfamilientarif",40.3,12.95,59.7
2015,24,"Enge",0,"Grundtarif",57.7,25.8,97.8
2015,24,"Enge",1,"Verheiratetentarif",124.65,70.1,209.4
2015,24,"Enge",2,"Einelternfamilientarif",65.65,35.2,114.1
2015,31,"Alt-Wiedikon",0,"Grundtarif",50,24.3,76.8
2015,31,"Alt-Wiedikon",1,"Verheiratetentarif",89.2,50.95,147.5
2015,31,"Alt-Wiedikon",2,"Einelternfamilientarif",56.8,28.3,92.9
2015,33,"Friesenberg",0,"Grundtarif",32,11.3,52.55
2015,33,"Friesenberg",1,"Verheiratetentarif",69.45,46.4,98.8
2015,33,"Friesenberg",2,"Einelternfamilientarif",40.6,21.4,59.4
2015,34,"Sihlfeld",0,"Grundtarif",42.2,20.1,65.2
2015,34,"Sihlfeld",1,"Verheiratetentarif",61.9,37.55,94.2
2015,34,"Sihlfeld",2,"Einelternfamilientarif",36.3,15.4,57.1
2015,41,"Werd",0,"Grundtarif",45.4,19.7,73.2
2015,41,"Werd",1,"Verheiratetentarif",69.5,31.1,125.3
2015,41,"Werd",2,"Einelternfamilientarif",46.5,17.1,82.6
2015,42,"Langstrasse",0,"Grundtarif",41.2,17,69.2
2015,42,"Langstrasse",1,"Verheiratetentarif",59.85,34.1,106.1
2015,42,"Langstrasse",2,"Einelternfamilientarif",37.9,16.7,68.4
2015,44,"Hard",0,"Grundtarif",33.1,15.5,55
2015,44,"Hard",1,"Verheiratetentarif",51.5,32.3,74.2
2015,44,"Hard",2,"Einelternfamilientarif",30,10.5,45.6
2015,51,"Gewerbeschule",0,"Grundtarif",41.8,18.5,67.9
2015,51,"Gewerbeschule",1,"Verheiratetentarif",65.1,40.9,101.6
2015,51,"Gewerbeschule",2,"Einelternfamilientarif",47.1,28.2,69.5
2015,52,"Escher Wyss",0,"Grundtarif",63.1,33.4,95.9
2015,52,"Escher Wyss",1,"Verheiratetentarif",116.9,76.6,188.15
2015,52,"Escher Wyss",2,"Einelternfamilientarif",64.95,34,104.7
2015,61,"Unterstrass",0,"Grundtarif",45.1,20.4,71.8
2015,61,"Unterstrass",1,"Verheiratetentarif",87.9,55.2,135.4
2015,61,"Unterstrass",2,"Einelternfamilientarif",49.9,31.95,77.45
2015,63,"Oberstrass",0,"Grundtarif",48.8,19.1,82.4
2015,63,"Oberstrass",1,"Verheiratetentarif",137.45,84.4,218.95
2015,63,"Oberstrass",2,"Einelternfamilientarif",70.8,42.8,112.1
2015,71,"Fluntern",0,"Grundtarif",54.55,15.2,97.9
2015,71,"Fluntern",1,"Verheiratetentarif",167.3,98.7,277.7
2015,71,"Fluntern",2,"Einelternfamilientarif",84.8,41.5,143.3
2015,72,"Hottingen",0,"Grundtarif",52.1,20,88.6
2015,72,"Hottingen",1,"Verheiratetentarif",142.5,88,242.3
2015,72,"Hottingen",2,"Einelternfamilientarif",79.55,49.9,123.3
2015,73,"Hirslanden",0,"Grundtarif",49.3,19.4,80.6
2015,73,"Hirslanden",1,"Verheiratetentarif",118.4,70.5,200.9
2015,73,"Hirslanden",2,"Einelternfamilientarif",60.35,36.8,99.3
2015,74,"Witikon",0,"Grundtarif",43.4,18.7,70.2
2015,74,"Witikon",1,"Verheiratetentarif",106.95,69.9,166.9
2015,74,"Witikon",2,"Einelternfamilientarif",56.45,30.35,86.1
2015,81,"Seefeld",0,"Grundtarif",60,27.3,101.1
2015,81,"Seefeld",1,"Verheiratetentarif",134.35,75.05,236.75
2015,81,"Seefeld",2,"Einelternfamilientarif",70.6,42.8,119
2015,82,"Mühlebach",0,"Grundtarif",53.8,21.2,90.6
2015,82,"Mühlebach",1,"Verheiratetentarif",125.25,77.6,208.85
2015,82,"Mühlebach",2,"Einelternfamilientarif",57.8,33.85,87.2
2015,83,"Weinegg",0,"Grundtarif",45,14.4,74.1
2015,83,"Weinegg",1,"Verheiratetentarif",112.75,71.3,184.8
2015,83,"Weinegg",2,"Einelternfamilientarif",54.65,32.95,108.05
2015,91,"Albisrieden",0,"Grundtarif",41.4,20.3,62.8
2015,91,"Albisrieden",1,"Verheiratetentarif",77.6,52.6,111.2
2015,91,"Albisrieden",2,"Einelternfamilientarif",44.7,25,72.4
2015,92,"Altstetten",0,"Grundtarif",40.2,19.1,60.6
2015,92,"Altstetten",1,"Verheiratetentarif",65.9,42.5,95.2
2015,92,"Altstetten",2,"Einelternfamilientarif",34.6,15.8,55.6
2015,101,"Höngg",0,"Grundtarif",47.2,22.1,71.9
2015,101,"Höngg",1,"Verheiratetentarif",94.95,63.35,142.85
2015,101,"Höngg",2,"Einelternfamilientarif",53,28,80.1
2015,102,"Wipkingen",0,"Grundtarif",44.9,20.7,68
2015,102,"Wipkingen",1,"Verheiratetentarif",79.2,51.3,124
2015,102,"Wipkingen",2,"Einelternfamilientarif",49.2,28.7,74
2015,111,"Affoltern",0,"Grundtarif",37.7,16.6,57.9
2015,111,"Affoltern",1,"Verheiratetentarif",71.4,47,100.5
2015,111,"Affoltern",2,"Einelternfamilientarif",35.1,15.65,54.9
2015,115,"Oerlikon",0,"Grundtarif",43.9,19.6,69.3
2015,115,"Oerlikon",1,"Verheiratetentarif",85.5,51.6,135.6
2015,115,"Oerlikon",2,"Einelternfamilientarif",46.1,18.7,80
2015,119,"Seebach",0,"Grundtarif",37.8,16.8,59.6
2015,119,"Seebach",1,"Verheiratetentarif",66.95,41.8,100.4
2015,119,"Seebach",2,"Einelternfamilientarif",33.8,12.4,55.8
2015,121,"Saatlen",0,"Grundtarif",31.65,12.4,51.2
2015,121,"Saatlen",1,"Verheiratetentarif",60.25,36.05,86.9
2015,121,"Saatlen",2,"Einelternfamilientarif",33.65,15.15,49.2
2015,122,"Schwamendingen-Mitte",0,"Grundtarif",33.7,16.3,52
2015,122,"Schwamendingen-Mitte",1,"Verheiratetentarif",57.6,35.2,82.2
2015,122,"Schwamendingen-Mitte",2,"Einelternfamilientarif",27,3.5,44.7
2015,123,"Hirzenbach",0,"Grundtarif",30,11.8,48.2
2015,123,"Hirzenbach",1,"Verheiratetentarif",57.65,36.95,79.9
2015,123,"Hirzenbach",2,"Einelternfamilientarif",22.7,0,43
2016,11,"Rathaus",0,"Grundtarif",47.1,17.75,82.5
2016,11,"Rathaus",1,"Verheiratetentarif",121.9,74.3,197.3
2016,11,"Rathaus",2,"Einelternfamilientarif",59.25,29.6,96.3
2016,12,"Hochschulen",0,"Grundtarif",30.7,8.8,70.4
2016,12,"Hochschulen",1,"Verheiratetentarif",171,85.6,243.7
2016,12,"Hochschulen",2,"Einelternfamilientarif",,,
2016,13,"Lindenhof",0,"Grundtarif",52.1,18.8,99.8
2016,13,"Lindenhof",1,"Verheiratetentarif",100.45,48.6,180.35
2016,13,"Lindenhof",2,"Einelternfamilientarif",,,
2016,14,"City",0,"Grundtarif",24.8,0,68.5
2016,14,"City",1,"Verheiratetentarif",89.55,47.9,166.6
2016,14,"City",2,"Einelternfamilientarif",,,
2016,21,"Wollishofen",0,"Grundtarif",42.3,17.8,67.8
2016,21,"Wollishofen",1,"Verheiratetentarif",90.65,59.1,146.8
2016,21,"Wollishofen",2,"Einelternfamilientarif",48.1,27.5,75.5
2016,23,"Leimbach",0,"Grundtarif",36,15,58.5
2016,23,"Leimbach",1,"Verheiratetentarif",76.9,51,112
2016,23,"Leimbach",2,"Einelternfamilientarif",38.55,12,57.4
2016,24,"Enge",0,"Grundtarif",58.3,24.7,98.6
2016,24,"Enge",1,"Verheiratetentarif",126,71.1,212.2
2016,24,"Enge",2,"Einelternfamilientarif",63.55,33.25,107.8
2016,31,"Alt-Wiedikon",0,"Grundtarif",50.2,24.1,77.9
2016,31,"Alt-Wiedikon",1,"Verheiratetentarif",90.75,51.85,149.4
2016,31,"Alt-Wiedikon",2,"Einelternfamilientarif",56.4,32.5,91.5
2016,33,"Friesenberg",0,"Grundtarif",31.7,11.8,52.7
2016,33,"Friesenberg",1,"Verheiratetentarif",70.3,45.1,100.2
2016,33,"Friesenberg",2,"Einelternfamilientarif",39.45,23,58.7
2016,34,"Sihlfeld",0,"Grundtarif",41.9,19.6,65.9
2016,34,"Sihlfeld",1,"Verheiratetentarif",63.6,38.9,97.5
2016,34,"Sihlfeld",2,"Einelternfamilientarif",38.1,20.2,57.7
2016,41,"Werd",0,"Grundtarif",45.3,20,74.9
2016,41,"Werd",1,"Verheiratetentarif",71.9,33.2,134.9
2016,41,"Werd",2,"Einelternfamilientarif",51.1,24.6,87.6
2016,42,"Langstrasse",0,"Grundtarif",43.3,18,70.3
2016,42,"Langstrasse",1,"Verheiratetentarif",65,37.5,113.8
2016,42,"Langstrasse",2,"Einelternfamilientarif",44.05,18.75,77.7
2016,44,"Hard",0,"Grundtarif",33.5,15.4,55
2016,44,"Hard",1,"Verheiratetentarif",52.7,32.8,75.9
2016,44,"Hard",2,"Einelternfamilientarif",30,10.5,50
2016,51,"Gewerbeschule",0,"Grundtarif",41.8,18,67.6
2016,51,"Gewerbeschule",1,"Verheiratetentarif",67.75,40.85,105.9
2016,51,"Gewerbeschule",2,"Einelternfamilientarif",47.6,28.8,69.9
2016,52,"Escher Wyss",0,"Grundtarif",64.1,35.6,97.8
2016,52,"Escher Wyss",1,"Verheiratetentarif",127,80,196.7
2016,52,"Escher Wyss",2,"Einelternfamilientarif",68.7,36.6,106.8
2016,61,"Unterstrass",0,"Grundtarif",45.1,19.9,72.4
2016,61,"Unterstrass",1,"Verheiratetentarif",89.2,56.5,139.5
2016,61,"Unterstrass",2,"Einelternfamilientarif",51.3,31.1,80
2016,63,"Oberstrass",0,"Grundtarif",48.8,18.6,84
2016,63,"Oberstrass",1,"Verheiratetentarif",135.2,83.5,217.3
2016,63,"Oberstrass",2,"Einelternfamilientarif",70.05,39.3,116.5
2016,71,"Fluntern",0,"Grundtarif",54.25,15.7,95.2
2016,71,"Fluntern",1,"Verheiratetentarif",167.9,107,284.1
2016,71,"Fluntern",2,"Einelternfamilientarif",87.3,46.2,148.6
2016,72,"Hottingen",0,"Grundtarif",53.5,20,89.6
2016,72,"Hottingen",1,"Verheiratetentarif",143.7,89.5,233.5
2016,72,"Hottingen",2,"Einelternfamilientarif",79.6,50,127.2
2016,73,"Hirslanden",0,"Grundtarif",48.7,19.6,80.75
2016,73,"Hirslanden",1,"Verheiratetentarif",117.2,71.6,203.5
2016,73,"Hirslanden",2,"Einelternfamilientarif",64.25,40.25,106.05
2016,74,"Witikon",0,"Grundtarif",44.4,19.2,70.2
2016,74,"Witikon",1,"Verheiratetentarif",106,69.1,162.7
2016,74,"Witikon",2,"Einelternfamilientarif",59.6,37.2,88
2016,81,"Seefeld",0,"Grundtarif",60.3,25.9,101.35
2016,81,"Seefeld",1,"Verheiratetentarif",132.4,77.7,229.2
2016,81,"Seefeld",2,"Einelternfamilientarif",74.4,40.9,123.2
2016,82,"Mühlebach",0,"Grundtarif",53.4,22.6,92.6
2016,82,"Mühlebach",1,"Verheiratetentarif",124.9,75.2,208
2016,82,"Mühlebach",2,"Einelternfamilientarif",57.7,34.4,93.5
2016,83,"Weinegg",0,"Grundtarif",45.2,15.65,74.4
2016,83,"Weinegg",1,"Verheiratetentarif",113.9,71.9,195.4
2016,83,"Weinegg",2,"Einelternfamilientarif",56.6,40,108.4
2016,91,"Albisrieden",0,"Grundtarif",43,21.1,64.5
2016,91,"Albisrieden",1,"Verheiratetentarif",80.1,53.1,114.8
2016,91,"Albisrieden",2,"Einelternfamilientarif",47.3,26.4,72.8
2016,92,"Altstetten",0,"Grundtarif",40,18.9,60.5
2016,92,"Altstetten",1,"Verheiratetentarif",66.6,42.9,95.75
2016,92,"Altstetten",2,"Einelternfamilientarif",36.1,15.5,58.2
2016,101,"Höngg",0,"Grundtarif",47.2,21.3,72
2016,101,"Höngg",1,"Verheiratetentarif",94.9,63.1,140.6
2016,101,"Höngg",2,"Einelternfamilientarif",55.2,31.1,86.1
2016,102,"Wipkingen",0,"Grundtarif",45.1,20.9,68.8
2016,102,"Wipkingen",1,"Verheiratetentarif",81.05,51.3,126.6
2016,102,"Wipkingen",2,"Einelternfamilientarif",50,27.5,71.8
2016,111,"Affoltern",0,"Grundtarif",36.95,16,58.2
2016,111,"Affoltern",1,"Verheiratetentarif",71.6,46.1,100
2016,111,"Affoltern",2,"Einelternfamilientarif",37.85,17.9,60.2
2016,115,"Oerlikon",0,"Grundtarif",45,19.7,69.8
2016,115,"Oerlikon",1,"Verheiratetentarif",86.8,51.7,135.2
2016,115,"Oerlikon",2,"Einelternfamilientarif",48.75,22.45,78.4
2016,119,"Seebach",0,"Grundtarif",37.9,16.6,59.6
2016,119,"Seebach",1,"Verheiratetentarif",68.9,41.6,100.8
2016,119,"Seebach",2,"Einelternfamilientarif",34.6,12,54.9
2016,121,"Saatlen",0,"Grundtarif",31.8,12.7,51.5
2016,121,"Saatlen",1,"Verheiratetentarif",61.2,37.4,88.4
2016,121,"Saatlen",2,"Einelternfamilientarif",35,14.1,51.5
2016,122,"Schwamendingen-Mitte",0,"Grundtarif",33.4,16,51.8
2016,122,"Schwamendingen-Mitte",1,"Verheiratetentarif",58.3,35.8,83.3
2016,122,"Schwamendingen-Mitte",2,"Einelternfamilientarif",29.2,6.5,47.4
2016,123,"Hirzenbach",0,"Grundtarif",29.5,10.6,49
2016,123,"Hirzenbach",1,"Verheiratetentarif",58.2,37.25,82.45
2016,123,"Hirzenbach",2,"Einelternfamilientarif",27.1,0.2,47.6
2017,11,"Rathaus",0,"Grundtarif",46.7,18,78.6
2017,11,"Rathaus",1,"Verheiratetentarif",122.8,78.1,205.45
2017,11,"Rathaus",2,"Einelternfamilientarif",62.2,39.1,105.4
2017,12,"Hochschulen",0,"Grundtarif",34.8,9.8,71.2
2017,12,"Hochschulen",1,"Verheiratetentarif",123.1,70,204.7
2017,12,"Hochschulen",2,"Einelternfamilientarif",,,
2017,13,"Lindenhof",0,"Grundtarif",45.3,15.1,85.9
2017,13,"Lindenhof",1,"Verheiratetentarif",95.1,49.35,181.5
2017,13,"Lindenhof",2,"Einelternfamilientarif",,,
2017,14,"City",0,"Grundtarif",27.5,1.6,70.5
2017,14,"City",1,"Verheiratetentarif",92.85,50.75,162.9
2017,14,"City",2,"Einelternfamilientarif",,,
2017,21,"Wollishofen",0,"Grundtarif",41.5,18,65.7
2017,21,"Wollishofen",1,"Verheiratetentarif",90.75,58.4,143.15
2017,21,"Wollishofen",2,"Einelternfamilientarif",45.4,26.1,73.8
2017,23,"Leimbach",0,"Grundtarif",34.6,14.6,56.7
2017,23,"Leimbach",1,"Verheiratetentarif",75.85,46.95,111.4
2017,23,"Leimbach",2,"Einelternfamilientarif",40.2,17.3,61.2
2017,24,"Enge",0,"Grundtarif",56.7,23.8,93.2
2017,24,"Enge",1,"Verheiratetentarif",128,73.9,209.7
2017,24,"Enge",2,"Einelternfamilientarif",63.3,33,107.8
2017,31,"Alt-Wiedikon",0,"Grundtarif",49.5,24.1,74.5
2017,31,"Alt-Wiedikon",1,"Verheiratetentarif",92.4,52.7,149.5
2017,31,"Alt-Wiedikon",2,"Einelternfamilientarif",55,29.1,91.1
2017,33,"Friesenberg",0,"Grundtarif",31.9,10,52
2017,33,"Friesenberg",1,"Verheiratetentarif",70.7,46.4,102.7
2017,33,"Friesenberg",2,"Einelternfamilientarif",40.1,23.4,61.4
2017,34,"Sihlfeld",0,"Grundtarif",42.9,19.5,66
2017,34,"Sihlfeld",1,"Verheiratetentarif",65.25,39.7,100.6
2017,34,"Sihlfeld",2,"Einelternfamilientarif",38.65,20,58.2
2017,41,"Werd",0,"Grundtarif",45.4,20.8,72.1
2017,41,"Werd",1,"Verheiratetentarif",73.55,35.05,133.3
2017,41,"Werd",2,"Einelternfamilientarif",50.3,31.5,82.1
2017,42,"Langstrasse",0,"Grundtarif",43,17.8,69.5
2017,42,"Langstrasse",1,"Verheiratetentarif",69.3,41.5,116.9
2017,42,"Langstrasse",2,"Einelternfamilientarif",46.5,21.8,74.7
2017,44,"Hard",0,"Grundtarif",34.5,15.1,54.95
2017,44,"Hard",1,"Verheiratetentarif",53.5,33.3,77.6
2017,44,"Hard",2,"Einelternfamilientarif",30.4,12.9,49.1
2017,51,"Gewerbeschule",0,"Grundtarif",40.6,17.9,66.8
2017,51,"Gewerbeschule",1,"Verheiratetentarif",67.5,41.8,104.3
2017,51,"Gewerbeschule",2,"Einelternfamilientarif",44.15,23.7,67.4
2017,52,"Escher Wyss",0,"Grundtarif",62.6,34.2,93.5
2017,52,"Escher Wyss",1,"Verheiratetentarif",136.8,88.7,204
2017,52,"Escher Wyss",2,"Einelternfamilientarif",66,36.4,107.1
2017,61,"Unterstrass",0,"Grundtarif",44.8,19.4,71
2017,61,"Unterstrass",1,"Verheiratetentarif",88.55,57.8,138.25
2017,61,"Unterstrass",2,"Einelternfamilientarif",50.15,29.3,75
2017,63,"Oberstrass",0,"Grundtarif",47.7,18.1,80.4
2017,63,"Oberstrass",1,"Verheiratetentarif",140,83.8,218.5
2017,63,"Oberstrass",2,"Einelternfamilientarif",65.8,42.4,111
2017,71,"Fluntern",0,"Grundtarif",53,15,94.5
2017,71,"Fluntern",1,"Verheiratetentarif",164.9,102.4,274
2017,71,"Fluntern",2,"Einelternfamilientarif",94.9,52.5,148.8
2017,72,"Hottingen",0,"Grundtarif",53.7,20.65,88.75
2017,72,"Hottingen",1,"Verheiratetentarif",146.75,88.75,234.6
2017,72,"Hottingen",2,"Einelternfamilientarif",80.1,48.9,129.6
2017,73,"Hirslanden",0,"Grundtarif",47.1,18.4,78.2
2017,73,"Hirslanden",1,"Verheiratetentarif",118.8,74.05,200.8
2017,73,"Hirslanden",2,"Einelternfamilientarif",59.95,35.95,95.6
2017,74,"Witikon",0,"Grundtarif",44.3,19.7,70.9
2017,74,"Witikon",1,"Verheiratetentarif",108.05,68.8,165.5
2017,74,"Witikon",2,"Einelternfamilientarif",55.4,35.9,84.8
2017,81,"Seefeld",0,"Grundtarif",60,26.6,96.5
2017,81,"Seefeld",1,"Verheiratetentarif",131.25,76.7,225
2017,81,"Seefeld",2,"Einelternfamilientarif",67.9,42.2,111.1
2017,82,"Mühlebach",0,"Grundtarif",51.4,21.7,89.2
2017,82,"Mühlebach",1,"Verheiratetentarif",120.9,74.7,198.5
2017,82,"Mühlebach",2,"Einelternfamilientarif",57.6,32.5,97
2017,83,"Weinegg",0,"Grundtarif",45.4,14.2,73.3
2017,83,"Weinegg",1,"Verheiratetentarif",113.1,73.3,193.8
2017,83,"Weinegg",2,"Einelternfamilientarif",62,35.1,112.8
2017,91,"Albisrieden",0,"Grundtarif",43.3,20.8,64
2017,91,"Albisrieden",1,"Verheiratetentarif",79.9,52.4,115.5
2017,91,"Albisrieden",2,"Einelternfamilientarif",49.95,26.75,73.9
2017,92,"Altstetten",0,"Grundtarif",40.5,18.6,61.4
2017,92,"Altstetten",1,"Verheiratetentarif",66.8,43.1,96.7
2017,92,"Altstetten",2,"Einelternfamilientarif",35.2,15.1,56.7
2017,101,"Höngg",0,"Grundtarif",46.5,21.2,71
2017,101,"Höngg",1,"Verheiratetentarif",95.4,63.9,143.2
2017,101,"Höngg",2,"Einelternfamilientarif",53.8,33.6,83.8
2017,102,"Wipkingen",0,"Grundtarif",45.1,21.1,68.2
2017,102,"Wipkingen",1,"Verheiratetentarif",85.2,54.8,129.9
2017,102,"Wipkingen",2,"Einelternfamilientarif",50.6,28.65,73.45
2017,111,"Affoltern",0,"Grundtarif",38.1,17,58
2017,111,"Affoltern",1,"Verheiratetentarif",70.75,46.2,98.65
2017,111,"Affoltern",2,"Einelternfamilientarif",38.25,17.25,60.4
2017,115,"Oerlikon",0,"Grundtarif",44.5,19.5,67.9
2017,115,"Oerlikon",1,"Verheiratetentarif",87.5,53.4,135.3
2017,115,"Oerlikon",2,"Einelternfamilientarif",48.05,22.4,79.3
2017,119,"Seebach",0,"Grundtarif",37.9,16.35,59.9
2017,119,"Seebach",1,"Verheiratetentarif",68.6,42.4,100.2
2017,119,"Seebach",2,"Einelternfamilientarif",34.8,11.6,53.6
2017,121,"Saatlen",0,"Grundtarif",31.7,12.2,51.8
